x1,x2
제492차 강남구 세곡동 세곡푸르지오아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억6,500만원?투자인원153명"
제491차 서울 강북 수유동 공동주택 신축사업 3차#1순위,수익률(연)12.49%?투자기간12개월?등급B2?모집금액3억원?투자인원554명
제490차 용인 메종 포레스트 타운하우스 A 신축#1순위,"수익률(연)12.56%?투자기간5개월?등급B2?모집금액8억원?투자인원1,507명"
제489차 용인 메종 포레스트 타운하우스 B 신축#1순위,"수익률(연)12.84%?투자기간5개월?등급B3?모집금액6억원?투자인원1,107명"
제484차 캠프 험프리 미군 렌탈하우스C 신축사업 3차#1순위,수익률(연)13.1%?투자기간11개월?등급C1?모집금액2억원?투자인원414명
제482차 캠프 험프리 미군 렌탈하우스C 신축사업 2차#1순위,수익률(연)13.1%?투자기간11개월?등급C1?모집금액1억원?투자인원162명
제481차 서울 강북 수유동 공동주택 신축사업 2차#1순위,"수익률(연)12.49%?투자기간12개월?등급B2?모집금액8억5,000만원?투자인원895명"
제480차 캠프 험프리 미군 렌탈하우스A 신축사업 5차#1순위,수익률(연)13.1%?투자기간10개월?등급C1?모집금액1억원?투자인원196명
제479차 캠프 험프리 미군 렌탈하우스B 신축사업 8차#1순위,수익률(연)13.3%?투자기간10개월?등급C1?모집금액2억원?투자인원279명
제478차 서울 강북 수유동 공동주택 신축사업#1순위,"수익률(연)12.49%?투자기간12개월?등급B2?모집금액5억5,000만원?투자인원1,027명"
제477차 캠프 험프리 미군 렌탈하우스C 신축사업#1순위,"수익률(연)13.1%?투자기간12개월?등급C1?모집금액1억5,000만원?투자인원410명"
제476차 이천 신둔도예촌역 인근 다세대 신축사업 2차#1순위,"수익률(연)14%?투자기간12개월?등급B2?모집금액3억5,000만원?투자인원662명"
제475차 대구 만촌동 수성2차이편한세상 아파트 담보대출#2순위,"수익률(연)9.2%?투자기간6개월?등급A2?모집금액2억3,500만원?투자인원372명"
제473차 이천 신둔도예촌역 인근 다세대 신축사업#1순위,"수익률(연)14%?투자기간12개월?등급B2?모집금액4억5,000만원?투자인원812명"
제472차 구로구 구로동 주공아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억4,000만원?투자인원211명"
제471차 의성솔라에너지 태양광발전소 신축사업#2순위,수익률(연)13%?투자기간6개월?등급C1?모집금액4억원?투자인원833명
제470차 캠프 험프리 미군 렌탈하우스A 신축사업 4차#1순위,수익률(연)13.1%?투자기간10개월?등급C1?모집금액1억원?투자인원282명
제469차 캠프 험프리 미군 렌탈하우스B 신축사업 7차#1순위,수익률(연)13.3%?투자기간10개월?등급C1?모집금액2억원?투자인원428명
제468차 평택 국가산업단지 인근 다세대 신축사업 6차#1순위,"수익률(연)12.77%?투자기간10개월?등급B3?모집금액5억원?투자인원1,090명"
제467차 강남구 삼성동 푸른솔아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액3억9,000만원?투자인원650명"
제466차 제주 애월 신엄리 다세대주택 신축사업 7차#1순위,수익률(연)12.2%?투자기간7개월?등급B1?모집금액2억원?투자인원439명
제465차 평택 신장동 생활형숙박시설 신축 5차#1순위,수익률(연)12.07%?투자기간8개월?등급B1?모집금액4억원?투자인원922명
제464차 인천 심곡동 오피스텔 신축 9차#1순위,수익률(연)11.9%?투자기간6개월?등급A3?모집금액5억원?투자인원894명
제463차 김포 마송택지개발지구 인근 다세대 신축사업 8차#1순위,"수익률(연)12.7%?투자기간7개월?등급B3?모집금액5억원?투자인원1,120명"
제462차 파주 운정역 다세대주택 신축사업 7차#1순위,"수익률(연)12.56%?투자기간10개월?등급B2?모집금액2억8,000만원?투자인원713명"
제461차 종로 구기동 다세대주택 신축사업 5차#1순위,"수익률(연)11.9%?투자기간8개월?등급A3?모집금액4억2,000만원?투자인원497명"
제460차 관악구 봉천동 두산아파트 담보대출#2순위,수익률(연)9%?투자기간6개월?등급A2?모집금액1억원?투자인원120명
제459차 서귀포혁신도시 인근 연립 신축 12차#1순위,"수익률(연)12.77%?투자기간8개월?등급B3?모집금액8억원?투자인원1,758명"
제458차 제주 용수리 타운하우스 신축사업#1순위,"수익률(연)13.5%?투자기간12개월?등급B2?모집금액5억원?투자인원1,081명"
제457차 용인 성복동 테라스하우스 신축 5차#1순위,수익률(연)12.21%?투자기간8개월?등급B1?모집금액3억원?투자인원468명
제456차 인천 심곡동 오피스텔 신축 8차#1순위,수익률(연)11.9%?투자기간6개월?등급A3?모집금액1억원?투자인원112명
제454차 제주 애월 신엄리 다세대주택 신축사업 6차#1순위,수익률(연)12.2%?투자기간7개월?등급B1?모집금액2억원?투자인원327명
제453차 파주 운정역 다세대주택 신축사업 6차#1순위,수익률(연)12.56%?투자기간10개월?등급B2?모집금액2억원?투자인원380명
제452차 인천 심곡동 오피스텔 신축 7차#1순위 #법인전용상품,수익률(연)11.9%?투자기간6개월?등급A3?모집금액2억원?투자인원1명
제451차 평택 신장동 생활형숙박시설 신축 4차#1순위,수익률(연)12.07%?투자기간8개월?등급B1?모집금액3억원?투자인원446명
제449차 신도림 이편한세상아파트 담보대출#2순위,수익률(연)9%?투자기간6개월?등급A1?모집금액1억원?투자인원125명
제448차 강남 세곡동 다세대 신축사업 4차#1순위,수익률(연)11.7%?투자기간9개월?등급A3?모집금액2억원?투자인원179명
제447차 캠프 험프리 미군 렌탈하우스B 신축사업 6차#1순위,수익률(연)13.3%?투자기간11개월?등급C1?모집금액1억원?투자인원208명
제446차 캠프 험프리 미군 렌탈하우스A 신축사업 3차#1순위,수익률(연)13.1%?투자기간10개월?등급C1?모집금액1억원?투자인원204명
제445차 경기 광주 경안동 다세대 신축사업 2차#1순위,수익률(연)12.56%?투자기간7개월?등급B2?모집금액3억원?투자인원506명
제444차 캠프 험프리 미군 렌탈하우스B 신축사업 5차#1순위,수익률(연)13.3%?투자기간11개월?등급C1?모집금액1억원?투자인원181명
제443차 캠프 험프리 미군 렌탈하우스A 신축사업 2차#1순위,수익률(연)13.1%?투자기간10개월?등급C1?모집금액1억원?투자인원196명
제442차 양평 양수리 다세대주택 신축 5차#1순위,수익률(연)12.98%?투자기간11개월?등급B3?모집금액3억원?투자인원533명
제441차 김포 마송택지개발지구 인근 다세대 신축사업 7차#1순위,수익률(연)12.7%?투자기간7개월?등급B3?모집금액2억원?투자인원346명
제440차 송파 잠실동 잠실엘스아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액3억5,000만원?투자인원587명"
제439차 남양주 호평동 다세대주택 신축사업 7차#1순위,수익률(연)11.9%?투자기간7개월?등급A3?모집금액2억원?투자인원311명
제438차 양평 양수리 다세대주택 신축 4차#1순위,수익률(연)12.98%?투자기간11개월?등급B3?모집금액2억원?투자인원232명
제437차 김포 마송택지개발지구 인근 다세대 신축사업 6차#1순위,수익률(연)12.7%?투자기간8개월?등급B3?모집금액3억원?투자인원539명
제436차 캠프 험프리 미군 렌탈하우스B 신축사업 4차#1순위,수익률(연)13.3%?투자기간11개월?등급C1?모집금액2억원?투자인원353명
제435차 횡성 태양광 발전소 신축사업 5차#1순위,"수익률(연)12%?투자기간11개월?등급B1?모집금액1억8,000만원?투자인원343명"
제434차 이천 창전동 오피스텔 신축사업 9차#1순위,수익률(연)13%?투자기간15개월?등급C1?모집금액2억원?투자인원367명
제433차 평택 국가산업단지 인근 다세대 신축사업 5차#1순위,수익률(연)12.77%?투자기간10개월?등급B3?모집금액2억원?투자인원328명
제432차 강남 개포동 대치아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억7,000만원?투자인원324명"
제431차 횡성 태양광 발전소 신축사업 4차#1순위,수익률(연)12%?투자기간11개월?등급B1?모집금액1억원?투자인원219명
제430차 인천 심곡동 오피스텔 신축 6차#1순위,수익률(연)11.9%?투자기간6개월?등급A3?모집금액5억원?투자인원744명
제429차 평택 국가산업단지 인근 다세대 신축사업 4차#1순위,수익률(연)12.77%?투자기간11개월?등급B3?모집금액1억원?투자인원192명
제427차 횡성 태양광 발전소 신축사업 3차#1순위,수익률(연)12%?투자기간11개월?등급B1?모집금액1억원?투자인원144명
제426차 남양주 호평동 다세대주택 신축 6차#1순위,수익률(연)11.9%?투자기간7개월?등급A3?모집금액2억원?투자인원311명
제425차 서귀포혁신도시 인근 연립 신축사업 11차#1순위,수익률(연)12.77%?투자기간8개월?등급B3?모집금액3억원?투자인원560명
제424차 양천구 목동 현대하이페리온 1순위 담보대출 4차#1순위,수익률(연)9%?투자기간6개월?등급A2?모집금액2억원?투자인원362명
제423차 강남 청담자이아파트 담보대출#2순위,수익률(연)9%?투자기간6개월?등급A2?모집금액3억원?투자인원521명
제422차 인천 심곡동 오피스텔 신축 5차#1순위,"수익률(연)11.9%?투자기간6개월?등급A3?모집금액3억1,070만원?투자인원490명"
제421차 가평 맹호부대 인근 다세대주택 신축사업 5차#1순위,수익률(연)12.91%?투자기간13개월?등급B3?모집금액1억원?투자인원185명
제420차 남양주 호평동 다세대주택 신축 5차#1순위,수익률(연)11.9%?투자기간7개월?등급A3?모집금액3억원?투자인원539명
제419차 양천구 목동 현대하이페리온 1순위 담보대출 3차#1순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액3억5,000만원?투자인원497명"
제417차 이천 창전동 오피스텔 신축사업 8차#1순위,"수익률(연)13%?투자기간15개월?등급C1?모집금액5,000만원?투자인원122명"
제416차 횡성 태양광 발전소 신축사업 2차#1순위,"수익률(연)12%?투자기간11개월?등급B1?모집금액1억5,000만원?투자인원231명"
제415차 평택 국가산업단지 인근 다세대 신축 3차#1순위,수익률(연)12.77%?투자기간11개월?등급B3?모집금액1억원?투자인원252명
제414차 양천구 목동 현대하이페리온 1순위 담보대출 2차#1순위,수익률(연)9%?투자기간6개월?등급A2?모집금액2억원?투자인원328명
제413차 종로 구기동 다세대주택 신축사업 4차#1순위,수익률(연)11.9%?투자기간9개월?등급A3?모집금액3억원?투자인원427명
제412차 마포 공덕동 마포현대아파트 1순위 담보대출 2차#1순위,수익률(연)9%?투자기간6개월?등급A2?모집금액1억400만원?투자인원189명
제411차 가평 맹호부대 인근 다세대주택 신축사업 4차#1순위,수익률(연)12.91%?투자기간13개월?등급B3?모집금액1억원?투자인원205명
제410차 서귀포혁신도시 인근 연립 신축사업 10차#1순위,수익률(연)12.77%?투자기간9개월?등급B3?모집금액3억원?투자인원592명
제409차 인천 심곡동 오피스텔 신축 4차#1순위,"수익률(연)11.9%?투자기간6개월?등급A3?모집금액3억7,000만원?투자인원503명"
제408차 양천구 목동 현대하이페리온 1순위 담보대출#1순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액3억5,000만원?투자인원519명"
제406차 마포 공덕동 마포현대아파트 1순위 담보대출#1순위,수익률(연)9%?투자기간6개월?등급A2?모집금액4억원?투자인원652명
제404차 이천 창전동 오피스텔 신축사업 7차#1순위,수익률(연)13%?투자기간15개월?등급C1?모집금액1억원?투자인원221명
제403차 용인 성복동 테라스하우스 신축 4차#1순위,수익률(연)12.21%?투자기간8개월?등급B1?모집금액3억원?투자인원494명
제402차 용인 동천동 다세대주택 신축사업 4차#1순위,수익률(연)12.63%?투자기간14개월?등급B2?모집금액2억원?투자인원363명
제401차 캠프 험프리 미군 렌탈하우스B 신축 3차#1순위,수익률(연)13.3%?투자기간11개월?등급C1?모집금액1억원?투자인원164명
제399차 김포 마송택지개발지구 인근 다세대 신축사업 5차#1순위,수익률(연)12.7%?투자기간8개월?등급B3?모집금액5억원?투자인원747명
제395차 캠프 험프리 미군 렌탈하우스B 신축 2차#1순위,"수익률(연)13.3%?투자기간11개월?등급C1?모집금액1억5,000만원?투자인원288명"
